Unnamed: 0,News ID,Category,SubCategory,Title,Abstract,URL,Title Entities,Abstract Entities,text_for_keywords,keywords,keywords_str,category
148852,N2002,news,newsscienceandtechnology,"Police will get AI-powered license plate readers, but ethical concerns remain",An ethics report is cautioning the company Axon against the potential misuse of automatic license plate reading tech.,https://assets.msn.com/labs/mind/AAJjfKV.html,"[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [16], ""SurfaceForms"": [""AI-powered""]}]","[{""Label"": ""Axon (company)"", ""Type"": ""O"", ""WikidataId"": ""Q690604"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [43], ""SurfaceForms"": [""Axon""]}]","Police will get AI-powered license plate readers, but ethical concerns remain An ethics report is cautioning the company Axon against the potential misuse of automatic license plate reading tech.","['plate reading tech', 'license plate readers', 'ethical concerns remain', 'AI-powered license plate', 'automatic license plate']","plate reading tech, license plate readers, ethical concerns remain, AI-powered license plate, automatic license plate",Policy & Regulation
150280,N43686,news,newsscienceandtechnology,Facebook AI can 'hide' people from facial recognition,"Facebook has already stopped using facial recognition by default, but now it might have a way for people to dodge facial recognition altogether. Its researchers have developed an AI system that can ""de-identify"" people in real time, including live videos. The approach pairs an adversarial auto-encoder with a trained face classifier to ever-so-slightly distort a person's face in a way that confuses facial recognition systems while preserving a...",https://assets.msn.com/labs/mind/AAJpAhm.html,[],[],"Facebook AI can 'hide' people from facial recognition Facebook has already stopped using facial recognition by default, but now it might have a way for people to dodge facial recognition altogether. Its researchers have developed an AI system that can ""de-identify"" people in real time, including live videos. The approach pairs an adversarial auto-encoder with a trained face classifier to ever-so-slightly distort a person's face in a way that confuses facial recognition systems while preserving a...","['facial recognition Facebook', 'facial recognition altogether', 'dodge facial recognition', 'facial recognition', 'recognition Facebook']","facial recognition Facebook, facial recognition altogether, dodge facial recognition, facial recognition, recognition Facebook",Research
157668,N66238,news,newsscienceandtechnology,Mark Zuckerberg Teases AI 'Brain Chip' But It Will Be Different Than Elon Musk's,"If Silicon Valley were to put a team of tech bros together on a project to merge computers and people, the lineup wouldn't be complete without car and rocket man Elon Musk and the Valley's most dubious robot, Mark Zuckerberg. In all fairness, Musk has already proposed a plan to make an actual chip which is meant to be inserted into human brains. (It will be designed with taste and wireless cleanliness so you ""have no wires poking out of your...",https://assets.msn.com/labs/mind/AAIGe6R.html,"[{""Label"": ""Elon Musk"", ""Type"": ""P"", ""WikidataId"": ""Q317521"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [69], ""SurfaceForms"": [""Elon Musk""]}]","[{""Label"": ""Mark Zuckerberg"", ""Type"": ""P"", ""WikidataId"": ""Q36215"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [209], ""SurfaceForms"": [""Mark Zuckerberg""]}, {""Label"": ""Elon Musk"", ""Type"": ""P"", ""WikidataId"": ""Q317521"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [162, 243], ""SurfaceForms"": [""Elon Musk"", ""Musk""]}, {""Label"": ""Silicon Valley"", ""Type"": ""G"", ""WikidataId"": ""Q163820"", ""Confidence"": 0.982, ""OccurrenceOffsets"": [3, 180], ""SurfaceForms"": [""Silicon Valley"", ""Valley""]}]","Mark Zuckerberg Teases AI 'Brain Chip' But It Will Be Different Than Elon Musk's If Silicon Valley were to put a team of tech bros together on a project to merge computers and people, the lineup wouldn't be complete without car and rocket man Elon Musk and the Valley's most dubious robot, Mark Zuckerberg. In all fairness, Musk has already proposed a plan to make an actual chip which is meant to be inserted into human brains. (It will be designed with taste and wireless cleanliness so you ""have no wires poking out of your...","['Mark Zuckerberg Teases', 'man Elon Musk', 'Mark Zuckerberg', 'rocket man Elon', 'Elon Musk']","Mark Zuckerberg Teases, man Elon Musk, Mark Zuckerberg, rocket man Elon, Elon Musk",Market & Corporate
157933,N57310,news,newsscienceandtechnology,Healthcare risk algorithm had 'significant racial bias',"There's more evidence of algorithms demonstrating racial bias. Researchers have determined that a ""widely used"" risk prediction algorithm from a major (but unnamed) healthcare provider had a ""significant racial bias."" While it didn't directly consider ethnicity, its emphasis on medical costs as bellwethers for health led to the code routinely underestimating the needs of black patients. A sicker black person would receive the same risk score as...",https://assets.msn.com/labs/mind/AAJpwoA.html,[],"[{""Label"": ""Research"", ""Type"": ""C"", ""WikidataId"": ""Q42240"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [63], ""SurfaceForms"": [""Researchers""]}]","Healthcare risk algorithm had 'significant racial bias' There's more evidence of algorithms demonstrating racial bias. Researchers have determined that a ""widely used"" risk prediction algorithm from a major (but unnamed) healthcare provider had a ""significant racial bias."" While it didn't directly consider ethnicity, its emphasis on medical costs as bellwethers for health led to the code routinely underestimating the needs of black patients. A sicker black person would receive the same risk score as...","['significant racial bias', 'demonstrating racial bias', 'significant racial', 'racial bias', 'algorithms demonstrating racial']","significant racial bias, demonstrating racial bias, significant racial, racial bias, algorithms demonstrating racial",Research
164820,N42616,news,newsscienceandtechnology,OpenAI has published the text-generating AI it said was too dangerous to share,The lab say it's seen 'no strong evidence of misuse so far',https://assets.msn.com/labs/mind/BBWpLyz.html,"[{""Label"": ""OpenAI"", ""Type"": ""O"", ""WikidataId"": ""Q21708200"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""OpenAI""]}]",[],OpenAI has published the text-generating AI it said was too dangerous to share The lab say it's seen 'no strong evidence of misuse so far',"['OpenAI has published', 'published the text-generating', 'dangerous to share', 'share The lab', 'strong evidence']","OpenAI has published, published the text-generating, dangerous to share, share The lab, strong evidence",Society & Culture
165403,N101576,news,newsscienceandtechnology,Researchers develop an AI system with near-perfect seizure prediction,"We've seen a smart arm bracelet that can predict nightly seizures, but now a pair of researchers have created something even more promising: an AI system that can predict epileptic seizures with 99.6-percent accuracy.",https://assets.msn.com/labs/mind/BBWPUGq.html,[],[],"Researchers develop an AI system with near-perfect seizure prediction We've seen a smart arm bracelet that can predict nightly seizures, but now a pair of researchers have created something even more promising: an AI system that can predict epileptic seizures with 99.6-percent accuracy.","['smart arm bracelet', 'near-perfect seizure prediction', 'predict nightly seizures', 'predict epileptic seizures', 'smart arm']","smart arm bracelet, near-perfect seizure prediction, predict nightly seizures, predict epileptic seizures, smart arm",Research
166958,N76779,news,newsscienceandtechnology,See MIT's Mini Cheetah backflipping robots play a mean game of soccer,MIT's Biomimetic Robotics Lab posted a new video this week showing off the skills of its Mini Cheetah robots -- lightweight and quadruped robots the university has been developing for awhile now.,https://assets.msn.com/labs/mind/BBWtJvr.html,"[{""Label"": ""Massachusetts Institute of Technology"", ""Type"": ""O"", ""WikidataId"": ""Q49108"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [4], ""SurfaceForms"": [""MIT""]}]","[{""Label"": ""Massachusetts Institute of Technology"", ""Type"": ""O"", ""WikidataId"": ""Q49108"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""MIT""]}]",See MIT's Mini Cheetah backflipping robots play a mean game of soccer MIT's Biomimetic Robotics Lab posted a new video this week showing off the skills of its Mini Cheetah robots -- lightweight and quadruped robots the university has been developing for awhile now.,"['Biomimetic Robotics Lab', 'MIT Biomimetic Robotics', 'MIT Mini Cheetah', 'Robotics Lab posted', 'Mini Cheetah backflipping']","Biomimetic Robotics Lab, MIT Biomimetic Robotics, MIT Mini Cheetah, Robotics Lab posted, Mini Cheetah backflipping",Technology & Product
173284,N82427,news,newsscienceandtechnology,Alexa as your new bestie: Can an AI robot or voice assistant help you feel less lonely?,"The promise is that companion robots and voice assistants such as Alexa and the Google Assistant will be our ""friends."" Can AI solve loneliness?",https://assets.msn.com/labs/mind/BBWsIXk.html,"[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.914, ""OccurrenceOffsets"": [33], ""SurfaceForms"": [""AI""]}]","[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.914, ""OccurrenceOffsets"": [124], ""SurfaceForms"": [""AI""]}, {""Label"": ""Google Assistant"", ""Type"": ""W"", ""WikidataId"": ""Q25025241"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [80], ""SurfaceForms"": [""Google Assistant""]}]","Alexa as your new bestie: Can an AI robot or voice assistant help you feel less lonely? The promise is that companion robots and voice assistants such as Alexa and the Google Assistant will be our ""friends."" Can AI solve loneliness?","['feel less lonely', 'Google Assistant', 'voice assistant', 'Alexa', 'assistant']","feel less lonely, Google Assistant, voice assistant, Alexa, assistant",Society & Culture
177539,N2804,news,newsscienceandtechnology,"Google discontinues Clips, the AI-powered camera you forgot about","While Google was busy showcasing its latest devices yesterday, it was also, more quietly, pulling the plug on a few others. Today, it confirmed that it has removed its Clips camera from the Google Store. Google Clips was a short-lived camera that users were meant to position around their homes. It had artificially intelligent auto-capture and promised to record clips when it saw something interesting, like something cute your kid or pet might do...",https://assets.msn.com/labs/mind/AAIT1gq.html,"[{""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Google""]}, {""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [31], ""SurfaceForms"": [""AI-powered""]}]","[{""Label"": ""Google Store"", ""Type"": ""O"", ""WikidataId"": ""Q19758689"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [190], ""SurfaceForms"": [""Google Store""]}, {""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [6], ""SurfaceForms"": [""Google""]}, {""Label"": ""Google Clips"", ""Type"": ""U"", ""WikidataId"": ""Q48726751"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [204], ""SurfaceForms"": [""Google Clips""]}]","Google discontinues Clips, the AI-powered camera you forgot about While Google was busy showcasing its latest devices yesterday, it was also, more quietly, pulling the plug on a few others. Today, it confirmed that it has removed its Clips camera from the Google Store. Google Clips was a short-lived camera that users were meant to position around their homes. It had artificially intelligent auto-capture and promised to record clips when it saw something interesting, like something cute your kid or pet might do...","['latest devices yesterday', 'Google discontinues Clips', 'devices yesterday', 'pulling the plug', 'busy showcasing']","latest devices yesterday, Google discontinues Clips, devices yesterday, pulling the plug, busy showcasing",Technology & Product
182387,N96829,news,newsscienceandtechnology,AI can help doctors spot brain hemorrhages faster,"AI is already capable of discovering medical conditions with a high degree of accuracy. However, brain hemorrhages are particularly challenging -- false positives slow things down, while missing even a tiny hemorrhage could be deadly. The technology might be ready for it, however. UC Berkeley and UCSF researchers have created an algorithm that detected brain hemorrhages with accuracy better than two out of four radiologists in a test. The key...",https://assets.msn.com/labs/mind/AAJgflU.html,"[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.981, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""AI""]}]","[{""Label"": ""University of California, San Francisco"", ""Type"": ""O"", ""WikidataId"": ""Q1061104"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [298], ""SurfaceForms"": [""UCSF""]}, {""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 0.981, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""AI""]}, {""Label"": ""University of California, Berkeley"", ""Type"": ""O"", ""WikidataId"": ""Q168756"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [282], ""SurfaceForms"": [""UC Berkeley""]}]","AI can help doctors spot brain hemorrhages faster AI is already capable of discovering medical conditions with a high degree of accuracy. However, brain hemorrhages are particularly challenging -- false positives slow things down, while missing even a tiny hemorrhage could be deadly. The technology might be ready for it, however. UC Berkeley and UCSF researchers have created an algorithm that detected brain hemorrhages with accuracy better than two out of four radiologists in a test. The key...","['discovering medical conditions', 'doctors spot brain', 'brain hemorrhages faster', 'spot brain hemorrhages', 'doctors spot']","discovering medical conditions, doctors spot brain, brain hemorrhages faster, spot brain hemorrhages, doctors spot",Research
186100,N118770,news,newsscienceandtechnology,Pentagon's draft AI ethics guidelines fight bias and rogue machines,"Tech companies might have trouble establishing groundwork for the ethical use of AI, but the Defense Department appears to be moving forward.",https://assets.msn.com/labs/mind/AAJKAXe.html,"[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [17], ""SurfaceForms"": [""AI ethics""]}, {""Label"": ""The Pentagon"", ""Type"": ""F"", ""WikidataId"": ""Q11208"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Pentagon""]}]","[{""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [81], ""SurfaceForms"": [""AI""]}, {""Label"": ""United States Department of Defense"", ""Type"": ""O"", ""WikidataId"": ""Q11209"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [93], ""SurfaceForms"": [""Defense Department""]}]","Pentagon's draft AI ethics guidelines fight bias and rogue machines Tech companies might have trouble establishing groundwork for the ethical use of AI, but the Defense Department appears to be moving forward.","['rogue machines Tech', 'machines Tech companies', 'ethics guidelines fight', 'guidelines fight bias', 'trouble establishing groundwork']","rogue machines Tech, machines Tech companies, ethics guidelines fight, guidelines fight bias, trouble establishing groundwork",Policy & Regulation
186254,N110386,news,newsscienceandtechnology,Google Says New AI-Powered Search Update Is 'Huge Step Forward',"Google is injecting its search engine with new technology to better interpret the billions of web queries it handles every day, a change top executives described as one of the most significant in the company's history.",https://assets.msn.com/labs/mind/AAJknM1.html,"[{""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 0.99, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Google""]}, {""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [16], ""SurfaceForms"": [""AI-Powered""]}]","[{""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 0.99, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Google""]}]","Google Says New AI-Powered Search Update Is 'Huge Step Forward' Google is injecting its search engine with new technology to better interpret the billions of web queries it handles every day, a change top executives described as one of the most significant in the company's history.","['Huge Step Forward', 'AI-Powered Search Update', 'change top executives', 'Huge Step', 'Step Forward']","Huge Step Forward, AI-Powered Search Update, change top executives, Huge Step, Step Forward",Technology & Product
190430,N83002,news,newsscienceandtechnology,Sonar drone helps find a WWII Japanese aircraft carrier,"The late Paul Allen's underwater robotics are still achieving firsts in discovering long-lost warships. Vulcan's research vessel Petrel and its two robotic vehicles have discovered the Kaga, a Japanese aircraft carrier sunk during WWII's pivotal Battle of Midway. It's the first time anyone has found a Japanese carrier, Vulcan said, and also the most extensive search the Petrel team has conducted. The team spent several weeks combing an entire...",https://assets.msn.com/labs/mind/AAJ5fru.html,"[{""Label"": ""World War II"", ""Type"": ""E"", ""WikidataId"": ""Q362"", ""Confidence"": 0.996, ""OccurrenceOffsets"": [25], ""SurfaceForms"": [""WWII""]}]","[{""Label"": ""Percival Petrel"", ""Type"": ""V"", ""WikidataId"": ""Q7167140"", ""Confidence"": 0.986, ""OccurrenceOffsets"": [129, 373], ""SurfaceForms"": [""Petrel"", ""Petrel""]}, {""Label"": ""Battle of Midway"", ""Type"": ""E"", ""WikidataId"": ""Q173034"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [246], ""SurfaceForms"": [""Battle of Midway""]}, {""Label"": ""Japanese aircraft carrier Kaga"", ""Type"": ""V"", ""WikidataId"": ""Q726146"", ""Confidence"": 0.992, ""OccurrenceOffsets"": [185], ""SurfaceForms"": [""Kaga""]}, {""Label"": ""World War II"", ""Type"": ""E"", ""WikidataId"": ""Q362"", ""Confidence"": 0.996, ""OccurrenceOffsets"": [231], ""SurfaceForms"": [""WWII""]}]","Sonar drone helps find a WWII Japanese aircraft carrier The late Paul Allen's underwater robotics are still achieving firsts in discovering long-lost warships. Vulcan's research vessel Petrel and its two robotic vehicles have discovered the Kaga, a Japanese aircraft carrier sunk during WWII's pivotal Battle of Midway. It's the first time anyone has found a Japanese carrier, Vulcan said, and also the most extensive search the Petrel team has conducted. The team spent several weeks combing an entire...","['Paul Allen underwater', 'late Paul Allen', 'Allen underwater robotics', 'discovering long-lost warships', 'WWII Japanese aircraft']","Paul Allen underwater, late Paul Allen, Allen underwater robotics, discovering long-lost warships, WWII Japanese aircraft",Research
191447,N12477,news,newsscienceandtechnology,NVIDIA's AI can put your pet's smile on a random animal,"We've already seen how AI image-processing algorithms can be dumb and smart at the same time, and that's on full display with NVIDIA's latest interactive demo. ""GANimal"" lets you take a picture of your favorite pet and transfer its expression to any random animal or breed including pugs, hyenas, bears and lions. That creature will then ""smile"" or pose just like your Fluffy or Fido. ""Most GAN-based image translation networks are trained to solve...",https://assets.msn.com/labs/mind/AAJsXwY.html,"[{""Label"": ""Nvidia"", ""Type"": ""O"", ""WikidataId"": ""Q182477"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""NVIDIA""]}]","[{""Label"": ""Nvidia"", ""Type"": ""O"", ""WikidataId"": ""Q182477"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [126], ""SurfaceForms"": [""NVIDIA""]}]","NVIDIA's AI can put your pet's smile on a random animal We've already seen how AI image-processing algorithms can be dumb and smart at the same time, and that's on full display with NVIDIA's latest interactive demo. ""GANimal"" lets you take a picture of your favorite pet and transfer its expression to any random animal or breed including pugs, hyenas, bears and lions. That creature will then ""smile"" or pose just like your Fluffy or Fido. ""Most GAN-based image translation networks are trained to solve...","['NVIDIA latest interactive', 'latest interactive demo', 'NVIDIA latest', 'interactive demo', 'image-processing algorithms']","NVIDIA latest interactive, latest interactive demo, NVIDIA latest, interactive demo, image-processing algorithms",Technology & Product
193225,N103911,news,newsscienceandtechnology,Here's how Alexa learned to speak Spanish without your help,"Now that Alexa knows how to speak Spanish in the US, there's a common question: how did it learn the language when it didn't have the benefit of legions of users issuing commands? Through new tools, it seems. Amazon has revealed a pair of system that helped Alexa hone its español (and Hindi, and Brazilian Portugese) using just a tiny amount of reference material. Effectively, they gave the natural language machine learning model a jumpstart. The...",https://assets.msn.com/labs/mind/AAIIg69.html,[],"[{""Label"": ""Brazilian Portuguese"", ""Type"": ""B"", ""WikidataId"": ""Q750553"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [297], ""SurfaceForms"": [""Brazilian Portugese""]}, {""Label"": ""Amazon (company)"", ""Type"": ""O"", ""WikidataId"": ""Q3884"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [209], ""SurfaceForms"": [""Amazon""]}, {""Label"": ""Hindi"", ""Type"": ""B"", ""WikidataId"": ""Q1568"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [286], ""SurfaceForms"": [""Hindi""]}, {""Label"": ""Effectiveness"", ""Type"": ""C"", ""WikidataId"": ""Q1296024"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [366], ""SurfaceForms"": [""Effectively""]}]","Here's how Alexa learned to speak Spanish without your help Now that Alexa knows how to speak Spanish in the US, there's a common question: how did it learn the language when it didn't have the benefit of legions of users issuing commands? Through new tools, it seems. Amazon has revealed a pair of system that helped Alexa hone its español (and Hindi, and Brazilian Portugese) using just a tiny amount of reference material. Effectively, they gave the natural language machine learning model a jumpstart. The...","['speak Spanish', 'users issuing commands', 'learned to speak', 'common question', 'issuing commands']","speak Spanish, users issuing commands, learned to speak, common question, issuing commands",Society & Culture
193371,N58500,news,newsscienceandtechnology,Broward will use artificial intelligence to improve your commute. Think of it as the 'county brain.',"With little room left to widen roads to reduce congestion, Broward County is turning to artificial intelligence to shorten commuter drive times. The county is building a network of cameras and sensors on its roads that will quickly adjust signals to reduce delays as changing traffic patterns are detected. It's also feeding that intersection information -- along with data from traffic apps like ...",https://assets.msn.com/labs/mind/AAIYxJD.html,"[{""Label"": ""Broward County, Florida"", ""Type"": ""G"", ""WikidataId"": ""Q494624"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Broward""]}]","[{""Label"": ""Broward County, Florida"", ""Type"": ""G"", ""WikidataId"": ""Q494624"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [59], ""SurfaceForms"": [""Broward County""]}]","Broward will use artificial intelligence to improve your commute. Think of it as the 'county brain.' With little room left to widen roads to reduce congestion, Broward County is turning to artificial intelligence to shorten commuter drive times. The county is building a network of cameras and sensors on its roads that will quickly adjust signals to reduce delays as changing traffic patterns are detected. It's also feeding that intersection information -- along with data from traffic apps like ...","['improve your commute', 'artificial intelligence', 'intelligence to improve', 'Broward County', 'Broward']","improve your commute, artificial intelligence, intelligence to improve, Broward County, Broward",Market & Corporate
194992,N44750,news,newsscienceandtechnology,Photoshop's latest AI-powered tool makes quick work of selections,"Isolating objects in Photoshop can be a painstaking process. If you want to select simple objects, the marquee or lasso tools will get the job done quickly. But if you're working on a complex subject, like a dog with frizzy fur or a shirt with lots of wrinkles, you'll have to buckle down and spend some time refining the selection. Adobe's AI engine is making the process much easier, though. Photoshop's new Object Selection tool will quickly...",https://assets.msn.com/labs/mind/AAJy0GP.html,"[{""Label"": ""Adobe Photoshop"", ""Type"": ""W"", ""WikidataId"": ""Q129793"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Photoshop""]}, {""Label"": ""Artificial intelligence"", ""Type"": ""C"", ""WikidataId"": ""Q11660"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [19], ""SurfaceForms"": [""AI-powered""]}]","[{""Label"": ""Adobe Photoshop"", ""Type"": ""W"", ""WikidataId"": ""Q129793"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [21, 394], ""SurfaceForms"": [""Photoshop"", ""Photoshop""]}, {""Label"": ""Adobe Illustrator"", ""Type"": ""W"", ""WikidataId"": ""Q215016"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [333], ""SurfaceForms"": [""Adobe's AI""]}]","Photoshop's latest AI-powered tool makes quick work of selections Isolating objects in Photoshop can be a painstaking process. If you want to select simple objects, the marquee or lasso tools will get the job done quickly. But if you're working on a complex subject, like a dog with frizzy fur or a shirt with lots of wrinkles, you'll have to buckle down and spend some time refining the selection. Adobe's AI engine is making the process much easier, though. Photoshop's new Object Selection tool will quickly...","['makes quick work', 'selections Isolating objects', 'latest AI-powered tool', 'AI-powered tool makes', 'tool makes quick']","makes quick work, selections Isolating objects, latest AI-powered tool, AI-powered tool makes, tool makes quick",Technology & Product
195187,N88426,news,newsscienceandtechnology,Google search gets smarter so queries don't have to,"Google on Friday announced its ""biggest leap forward"" in years in its search algorithm, offering an unusually detailed public explanation of its secret formula. The world's most popular internet search engine said its latest refinement uses machine learning to improve how it handles conversationally phrased English-language requests. ""We're making a significant improvement to how we understand queries, representing the biggest leap forward in...",https://assets.msn.com/labs/mind/AAJmIMX.html,"[{""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Google""]}]","[{""Label"": ""Google"", ""Type"": ""O"", ""WikidataId"": ""Q95"", ""Confidence"": 0.998, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Google""]}, {""Label"": ""English language"", ""Type"": ""B"", ""WikidataId"": ""Q1860"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [309], ""SurfaceForms"": [""English-language""]}]","Google search gets smarter so queries don't have to Google on Friday announced its ""biggest leap forward"" in years in its search algorithm, offering an unusually detailed public explanation of its secret formula. The world's most popular internet search engine said its latest refinement uses machine learning to improve how it handles conversationally phrased English-language requests. ""We're making a significant improvement to how we understand queries, representing the biggest leap forward in...","['unusually detailed public', 'detailed public explanation', 'Friday announced', 'biggest leap forward', 'Google on Friday']","unusually detailed public, detailed public explanation, Friday announced, biggest leap forward, Google on Friday",Technology & Product
196296,N75145,news,newsscienceandtechnology,Scientists and researchers reveal 13 dark technology scenarios that keep them up at night,"AI, drones, and self-driving vehicles raise many open-ended questions about the unintended consequences of technology.",https://assets.msn.com/labs/mind/AAJBDsq.html,[],[],"Scientists and researchers reveal 13 dark technology scenarios that keep them up at night AI, drones, and self-driving vehicles raise many open-ended questions about the unintended consequences of technology.","['dark technology scenarios', 'self-driving vehicles raise', 'Scientists and researchers', 'researchers reveal', 'dark technology']","dark technology scenarios, self-driving vehicles raise, Scientists and researchers, researchers reveal, dark technology",Research
200912,N94188,news,newsscienceandtechnology,Twitter says it's better at spotting abusive tweets than users,"Twitter says it has achieved a major milestone in its attempts to improve the ""health"" of its platform. According to the company's most recent earnings report, 50 percent of abusive tweets removed this past quarter were pulled before a user even flagged the content. That's up from 38 percent in Q1. Twitter adds that it achieved the milestone on the back of improvements it made to its machine learning-based moderation algorithms, which in turn...",https://assets.msn.com/labs/mind/AAJhLI4.html,"[{""Label"": ""Twitter"", ""Type"": ""O"", ""WikidataId"": ""Q918"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Twitter""]}]","[{""Label"": ""Q1 (building)"", ""Type"": ""F"", ""WikidataId"": ""Q125846"", ""Confidence"": 0.978, ""OccurrenceOffsets"": [296], ""SurfaceForms"": [""Q1""]}, {""Label"": ""Twitter"", ""Type"": ""O"", ""WikidataId"": ""Q918"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0, 300], ""SurfaceForms"": [""Twitter"", ""Twitter""]}]","Twitter says it's better at spotting abusive tweets than users Twitter says it has achieved a major milestone in its attempts to improve the ""health"" of its platform. According to the company's most recent earnings report, 50 percent of abusive tweets removed this past quarter were pulled before a user even flagged the content. That's up from 38 percent in Q1. Twitter adds that it achieved the milestone on the back of improvements it made to its machine learning-based moderation algorithms, which in turn...","['spotting abusive tweets', 'attempts to improve', 'abusive tweets', 'abusive tweets removed', 'spotting abusive']","spotting abusive tweets, attempts to improve, abusive tweets, abusive tweets removed, spotting abusive",Technology & Product
203104,N75576,news,newsscienceandtechnology,AI Helps Scientists Design a New Compressible Material,It could be the secret to foldable bicycles (or other large items) that fit in your pocket.,https://assets.msn.com/labs/mind/AAJmTdZ.html,[],[],AI Helps Scientists Design a New Compressible Material It could be the secret to foldable bicycles (or other large items) that fit in your pocket.,"['Scientists Design', 'Compressible Material', 'foldable bicycles', 'large items', 'secret to foldable']","Scientists Design, Compressible Material, foldable bicycles, large items, secret to foldable",Research
203889,N107800,news,newsscienceandtechnology,Microsoft to use AI to filter game chat,Text messages will be the first to be filtered but the tech will also be applied to voice chat.,https://assets.msn.com/labs/mind/AAIP0oh.html,"[{""Label"": ""Microsoft"", ""Type"": ""O"", ""WikidataId"": ""Q2283"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Microsoft""]}]",[],Microsoft to use AI to filter game chat Text messages will be the first to be filtered but the tech will also be applied to voice chat.,"['chat Text messages', 'game chat Text', 'filter game chat', 'Text messages', 'chat Text']","chat Text messages, game chat Text, filter game chat, Text messages, chat Text",Technology & Product
